filename;tini;tfin;m_event_type;user;date_time_annotation;freqmin;freqmax
BCA_N_2_20221025_100000.wav;46,28351;46,79962;Dolphin whistle;Carles Gallardo;2023-01-09 15:20:46;12492,1875;17241,6925
BCA_N_2_20221025_100000.wav;46,37115;46,62434;Dolphin whistle;Carles Gallardo;2023-01-09 15:21:23;6358,8258;7799,60551
BCA_N_2_20221025_100000.wav;47,29624;47,59811;Dolphin whistle;Carles Gallardo;2023-01-09 15:21:28;6497,36231;7882,72741
BCA_N_2_20221025_100000.wav;48,60026;49,71523;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:02;3089,36417;3754,33942
BCA_N_2_20221025_100000.wav;49,3801;50,12449;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:07;3560,3883;5721,55786
BCA_N_2_20221025_100000.wav;49,7421;50,52112;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:21;6772,27723;14566,3366
BCA_N_2_20221025_100000.wav;52,40128;53,21925;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:30;4158,41584;5489,10891
BCA_N_2_20221025_100000.wav;52,77618;53,71588;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:35;11524,7525;19841,5842
BCA_N_2_20221025_100000.wav;55,26982;55,88817;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:49;4491,08911;5679,20792
BCA_N_2_20221025_100000.wav;58,33798;58,97581;Dolphin whistle;Carles Gallardo;2023-01-09 15:22:58;4443,56436;5489,10891
BCA_N_2_20221025_100000.wav;60,20446;60,59884;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:12;6249,50495;9148,51485
BCA_N_2_20221025_100000.wav;61,22206;61,63592;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:18;8102,9703;10716,8317
BCA_N_2_20221025_100000.wav;62,37506;62,9788;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:04;4538,61386;5726,73267
BCA_N_2_20221025_100000.wav;62,78178;63,58028;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:28;7390,09901;13758,4158
BCA_N_2_20221025_100000.wav;63,56568;64,51511;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:36;11952,4752;17322,7723
BCA_N_2_20221025_100000.wav;64,37694;64,53761;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:48;10716,8317;12285,1485
BCA_N_2_20221025_100000.wav;64,74697;64,93199;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:43;9861,38614;15897,0297
BCA_N_2_20221025_100000.wav;64,76158;65,36045;Dolphin whistle;Carles Gallardo;2023-01-09 15:23:54;4205,94059;5394,05941
BCA_N_2_20221025_100000.wav;66,33986;67,18705;Dolphin whistle;Carles Gallardo;2023-01-09 15:32:44;4871,28713;8530,69307
BCA_N_2_20221025_100000.wav;66,73424;67,3039;Dolphin whistle;Carles Gallardo;2023-01-09 15:32:50;8435,64356;13378,2178
BCA_N_2_20221025_100000.wav;67,14323;68,26308;Dolphin whistle;Carles Gallardo;2023-01-09 15:32:38;5013,86139;12285,1485
BCA_N_2_20221025_100000.wav;67,523;68,04885;Dolphin whistle;Carles Gallardo;2023-01-09 15:32:59;10146,5347;14471,2871
BCA_N_2_20221025_100000.wav;67,77526;69,0996;Dolphin whistle;Carles Gallardo;2023-01-09 15:33:09;6772,27723;16752,4752
BCA_N_2_20221025_100000.wav;68,72331;69,6484;Dolphin whistle;Carles Gallardo;2023-01-09 15:33:18;12000;20411,8812
BCA_N_2_20221025_100000.wav;69,2735;69,45365;Dolphin whistle;Carles Gallardo;2023-01-09 15:33:27;10859,4059;12000
BCA_N_2_20221025_100000.wav;69,5705;70,20832;Dolphin whistle;Carles Gallardo;2023-01-09 15:33:35;8673,26733;13093,0693
BCA_N_2_20221025_100000.wav;75,38061;75,59971;Dolphin whistle;Carles Gallardo;2023-01-09 15:34:17;10764,3564;12095,0495
BCA_N_2_20221025_100000.wav;86,50421;87,62893;Dolphin whistle;Carles Gallardo;2023-01-09 15:34:29;7722,77228;16562,3762
BCA_N_2_20221025_100000.wav;114,2551;114,4365;Dolphin whistle;Carles Gallardo;2023-01-09 15:34:42;10716,8317;12190,099
BCA_N_2_20221025_100000.wav;119,4758;119,6278;Dolphin whistle;Carles Gallardo;2023-01-09 15:34:50;11144,5545;12142,5743
BCA_N_2_20221025_100000.wav;121,9808;122,6572;Dolphin whistle;Carles Gallardo;2023-01-09 15:34:57;12902,9703;19081,1881
BCA_N_2_20221025_100000.wav;123,6472;123,8188;Dolphin whistle;Carles Gallardo;2023-01-09 15:35:13;10716,8317;12047,5248
BCA_N_2_20221025_100000.wav;123,6767;124,3535;Dolphin whistle;Carles Gallardo;2023-01-09 15:36:32;6392,07921;13473,2673
BCA_N_2_20221025_100000.wav;124,5239;124,6651;Dolphin whistle;Carles Gallardo;2023-01-09 15:36:38;8863,36634;10241,5842
BCA_N_2_20221025_100000.wav;127,9398;129,2739;Dolphin whistle;Carles Gallardo;2023-01-09 15:36:55;7485,14851;12000
BCA_N_2_20221025_100000.wav;129,0256;129,196;Dolphin whistle;Carles Gallardo;2023-01-09 15:36:59;10859,4059;11857,4257
BCA_N_2_20221025_100000.wav;130,7159;131,3829;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:06;6867,32673;9766,33663
BCA_N_2_20221025_100000.wav;131,5144;132,1376;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:11;12902,9703;19081,1881
BCA_N_2_20221025_100000.wav;134,3439;134,4998;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:18;10954,4554;11619,802
BCA_N_2_20221025_100000.wav;136,9788;137,5192;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:24;7485,14851;14138,6139
BCA_N_2_20221025_100000.wav;139,4286;139,599;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:32;11049,505;11762,3762
BCA_N_2_20221025_100000.wav;139,9155;140,0762;Dolphin whistle;Carles Gallardo;2023-01-09 15:37:39;8483,16832;11524,7525
BCA_N_2_20221025_100000.wav;150,2229;150,7001;Dolphin whistle;Carles Gallardo;2023-01-09 15:38:02;3560,3883;4197,65625
BCA_N_2_20221025_100000.wav;150,4274;151,8637;Dolphin whistle;Carles Gallardo;2023-01-09 15:38:20;7495,3125;16549,0563
BCA_N_2_20221025_100000.wav;154,2843;154,815;Dolphin whistle;Carles Gallardo;2023-01-09 15:38:28;7247,94245;12145,8694
BCA_N_2_20221025_100000.wav;158,0221;159,064;Dolphin whistle;Carles Gallardo;2023-01-09 15:38:46;7940,57859;10067,961
BCA_N_2_20221025_100000.wav;159,3172;159,512;Dolphin whistle;Carles Gallardo;2023-01-09 15:38:51;11007,9672;11947,9734
BCA_N_2_20221025_100000.wav;162,1547;163,2891;Dolphin whistle;Carles Gallardo;2023-01-09 15:39:01;7099,52042;13531,1417
BCA_N_2_20221025_100000.wav;163,182;163,7955;Dolphin whistle;Carles Gallardo;2023-01-09 15:39:06;7297,41646;8732,16275
BCA_N_2_20221025_100000.wav;163,9654;165,0076;Dolphin whistle;Carles Gallardo;2023-01-09 15:39:14;8138,47463;10018,487
BCA_N_2_20221025_100000.wav;165,2754;166,3856;Dolphin whistle;Carles Gallardo;2023-01-09 15:39:24;10810,0712;19566,9709
BCA_N_2_20221025_100000.wav;166,9636;167,1291;Dolphin whistle;Carles Gallardo;2023-01-09 15:39:48;11094,0594;12222,7723
BCA_N_2_20221025_100000.wav;167,0795;167,5226;Dolphin whistle;Carles Gallardo;2023-01-09 15:51:50;10361,6955;14591,5842
BCA_N_2_20221025_100000.wav;167,4106;167,5275;Dolphin whistle;Carles Gallardo;2023-01-09 15:51:58;9361,07673;11362,3144
BCA_N_2_20221025_100000.wav;175,9968;176,1428;Dolphin whistle;Carles Gallardo;2023-01-09 15:42:40;7694,60087;9236,74196
BCA_N_2_20221025_100000.wav;176,8342;177,3893;Dolphin whistle;Carles Gallardo;2023-01-09 15:42:36;7753,91399;8762,237
BCA_N_2_20221025_100000.wav;220,8361;221,7514;Dolphin whistle;Carles Gallardo;2023-01-09 15:52:30;6950,49505;10634,5916
BCA_N_2_20221025_100000.wav;221,1282;221,7514;Dolphin whistle;Carles Gallardo;2023-01-09 15:52:38;14273,2054;17275,0619
BCA_N_2_20221025_100000.wav;224,5713;225,1556;Dolphin whistle;Carles Gallardo;2023-01-09 15:52:48;7223,39109;12499,3812
BCA_N_2_20221025_100000.wav;228,7788;228,9541;Dolphin whistle;Carles Gallardo;2023-01-09 15:52:55;10952,9703;12181,0025
BCA_N_2_20221025_100000.wav;233,2889;233,4837;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:06;10816,5223;11635,2104
BCA_N_2_20221025_100000.wav;234,8783;235,3749;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:15;8724,31931;9952,35149
BCA_N_2_20221025_100000.wav;240,8296;241,1314;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:31;9679,45545;10952,9703
BCA_N_2_20221025_100000.wav;241,3116;241,5696;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:36;8724,31931;10543,6262
BCA_N_2_20221025_100000.wav;245,2835;246,4716;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:47;6814,04703;13318,0693
BCA_N_2_20221025_100000.wav;250,2349;250,6762;Dolphin whistle;Carles Gallardo;2023-01-09 15:53:58;7268,87376;12271,9678
BCA_N_2_20221025_100000.wav;251,2316;251,5638;Dolphin whistle;Carles Gallardo;2023-01-09 15:54:04;7587,25248;9724,93812
BCA_N_2_20221025_100000.wav;256,6117;257,4051;Dolphin whistle;Carles Gallardo;2023-01-09 15:54:12;9815,90347;16228,9604
BCA_N_2_20221025_100428.wav;18,40355;18,60804;Dolphin whistle;Carles Gallardo;2023-01-09 15:54:40;10680,0743;12181,0025
BCA_N_2_20221025_100428.wav;48,40355;48,57883;Dolphin whistle;Carles Gallardo;2023-01-09 15:54:55;10907,4876;12226,4851
BCA_N_2_20221025_100428.wav;55,21665;55,3968;Dolphin whistle;Carles Gallardo;2023-01-09 15:55:02;10862,005;12544,8639
BCA_N_2_20221025_100428.wav;100,9519;101,4972;Dolphin whistle;Carles Gallardo;2023-01-09 15:55:33;9497,52475;13227,104
BCA_N_2_20221025_100428.wav;154,7814;155,0346;Dolphin whistle;Carles Gallardo;2023-01-09 15:56:05;10134,2822;11225,8663
BCA_N_2_20221025_100428.wav;155,5897;155,7747;Dolphin whistle;Carles Gallardo;2023-01-09 15:55:59;10862,005;12181,0025
BCA_N_2_20221025_100428.wav;170,3949;170,6578;Dolphin whistle;Carles Gallardo;2023-01-09 15:56:27;7268,87376;10452,6609
BCA_N_2_20221025_100428.wav;178,202;178,3335;Dolphin whistle;Carles Gallardo;2023-01-09 15:56:35;10862,005;11771,6584
BCA_N_2_20221025_100428.wav;178,6402;178,8058;Dolphin whistle;Carles Gallardo;2023-01-09 15:56:51;10816,5223;11544,245
BCA_N_2_20221025_100428.wav;180,535;180,9781;Dolphin whistle;Carles Gallardo;2023-01-09 15:56:59;8724,31931;12726,7946
BCA_N_2_20221025_100428.wav;185,3264;186,7189;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:08;7769,18317;10952,9703
BCA_N_2_20221025_100428.wav;185,6916;185,9496;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:14;11134,901;12271,9678
BCA_N_2_20221025_100428.wav;186,2174;186,4365;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:22;10771,0396;12181,0025
BCA_N_2_20221025_100428.wav;187,0359;187,9951;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:41;7496,28713;9724,93812
BCA_N_2_20221025_100428.wav;188,4484;188,8038;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:50;9270,11139;12544,8639
BCA_N_2_20221025_100428.wav;189,2518;190,1963;Dolphin whistle;Carles Gallardo;2023-01-09 15:57:57;7769,18317;13272,5866
BCA_N_2_20221025_100428.wav;191,4192;191,7113;Dolphin whistle;Carles Gallardo;2023-01-09 15:58:09;5313,11881;6677,59901
BCA_N_2_20221025_100428.wav;191,9645;192,1154;Dolphin whistle;Carles Gallardo;2023-01-09 15:58:14;10952,9703;11771,6584
BCA_N_2_20221025_100428.wav;196,3324;197,6655;Dolphin whistle;Carles Gallardo;2023-01-09 15:58:27;7314,35644;12317,4505
BCA_N_2_20221025_100428.wav;197,3126;197,5528;Dolphin whistle;Carles Gallardo;2023-01-09 15:58:32;10816,5223;11908,1064
BCA_N_2_20221025_100428.wav;197,8468;198,0135;Dolphin whistle;Carles Gallardo;2023-01-09 15:58:39;10998,453;12181,0025
BCA_N_2_20221025_100428.wav;211,499;211,6852;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:09;11134,901;12362,9332
BCA_N_2_20221025_100428.wav;211,9793;212,1411;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:15;10816,5223;12271,9678
BCA_N_2_20221025_100428.wav;214,9597;215,1362;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:20;11180,3837;12271,9678
BCA_N_2_20221025_100428.wav;215,4449;215,5969;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:27;10998,453;12044,5545
BCA_N_2_20221025_100428.wav;218,9975;219,2214;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:35;11089,4183;12408,4158
BCA_N_2_20221025_100428.wav;219,4795;219,6548;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:39;11043,9356;12362,9332
BCA_N_2_20221025_100428.wav;224,2901;224,4362;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:28;11043,9356;11726,1757
BCA_N_2_20221025_100428.wav;224,777;224,9085;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:37;11225,8663;11953,5891
BCA_N_2_20221025_100428.wav;226,2239;226,4089;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:44;4858,29208;5495,0495
BCA_N_2_20221025_100428.wav;228,6479;228,8646;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:51;10952,9703;12135,5198
BCA_N_2_20221025_100428.wav;229,1705;229,3604;Dolphin whistle;Carles Gallardo;2023-01-09 15:59:59;10680,0743;12044,5545
BCA_N_2_20221025_100428.wav;235,8325;235,9737;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:14;11180,3837;11908,1064
BCA_N_2_20221025_100428.wav;236,3291;236,5141;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:20;11089,4183;12135,5198
BCA_N_2_20221025_100428.wav;256,7546;256,8958;Dolphin whistle;Carles Gallardo;2023-01-09 16:00:58;10998,453;11862,6238
BCA_N_2_20221025_100428.wav;261,0475;261,9994;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:20;8133,04455;10225,2475
BCA_N_2_20221025_100428.wav;261,9994;262,2137;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:31;5358,60149;6768,56436
BCA_N_2_20221025_100428.wav;262,0443;262,2486;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:25;10998,453;12181,0025
BCA_N_2_20221025_100428.wav;266,202;266,3904;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:41;11271,349;12044,5545
BCA_N_2_20221025_100428.wav;266,6533;266,7871;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:46;8951,73267;10998,453
BCA_N_2_20221025_100428.wav;274,3194;275,1524;Dolphin whistle;Carles Gallardo;2023-01-09 16:01:57;7405,32178;10771,0396
BCA_N_2_20221025_100428.wav;281,1028;281,3012;Dolphin whistle;Carles Gallardo;2023-01-09 16:02:05;11089,4183;12226,4851
BCA_N_2_20221025_100938.wav;2,068667;2,220748;Dolphin whistle;Carles Gallardo;2023-01-10 12:27:32;11205,3991;12106,6058
BCA_N_2_20221025_100938.wav;7,882246;8,004892;Dolphin whistle;Carles Gallardo;2023-01-10 12:28:04;10778,5118;11774,5823
BCA_N_2_20221025_100938.wav;21,66069;21,82259;Dolphin whistle;Carles Gallardo;2023-01-10 12:27:55;10778,5118;11584,8546
BCA_N_2_20221025_100938.wav;28,04825;28,25921;Dolphin whistle;Carles Gallardo;2023-01-10 12:27:49;10920,8075;11964,31
BCA_N_2_20221025_100938.wav;33,91935;34,10237;Dolphin whistle;Carles Gallardo;2023-01-10 12:27:15;10920,8075;12154,0377
BCA_N_2_20221025_100938.wav;40,41853;41,91972;Dolphin whistle;Carles Gallardo;2023-01-10 12:28:25;5798,15903;16043,4561
BCA_N_2_20221025_100938.wav;46,32532;46,53627;Dolphin whistle;Carles Gallardo;2023-01-10 12:28:41;11300,263;12486,0613
BCA_N_2_20221025_100938.wav;46,81591;46,97289;Dolphin whistle;Carles Gallardo;2023-01-10 12:28:47;9260,68998;11489,9907
BCA_N_2_20221025_100938.wav;52,77175;52,98761;Dolphin whistle;Carles Gallardo;2023-01-10 12:28:55;11063,1033;12059,1739
BCA_N_2_20221025_100938.wav;53,24271;53,37027;Dolphin whistle;Carles Gallardo;2023-01-10 12:29:03;8122,32364;11537,4226
BCA_N_2_20221025_100938.wav;59,66484;59,83164;Dolphin whistle;Carles Gallardo;2023-01-10 12:29:12;11063,1033;12201,4697
BCA_N_2_20221025_100938.wav;60,12108;60,31731;Dolphin whistle;Carles Gallardo;2023-01-10 12:29:20;10825,9437;12486,0613
BCA_N_2_20221025_100938.wav;60,57548;60,71775;Dolphin whistle;Carles Gallardo;2023-01-10 12:29:27;8881,23453;11537,4226
BCA_N_2_20221025_100938.wav;91,99017;92,46113;Dolphin whistle;Carles Gallardo;2023-01-10 12:29:55;6794,22958;8501,77908
BCA_N_2_20221025_100938.wav;92,8585;93,02039;Dolphin whistle;Carles Gallardo;2023-01-10 12:30:00;11205,3991;12059,1739
BCA_N_2_20221025_100938.wav;119,3679;119,5494;Dolphin whistle;Carles Gallardo;2023-01-10 12:30:13;10683,6479;12201,4697
BCA_N_2_20221025_100938.wav;137,0441;137,2158;Dolphin whistle;Carles Gallardo;2023-01-10 12:31:47;11015,6714;11916,8781
BCA_N_2_20221025_100938.wav;142,2739;142,4603;Dolphin whistle;Carles Gallardo;2023-01-10 12:31:55;10825,9437;12011,742
BCA_N_2_20221025_100938.wav;150,1234;150,3932;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:04;8217,1875;10209,3286
BCA_N_2_20221025_100938.wav;151,5241;151,686;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:11;10683,6479;12201,4697
BCA_N_2_20221025_100938.wav;152,0392;152,2207;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:17;10920,8075;12154,0377
BCA_N_2_20221025_100938.wav;160,9166;162,3;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:32;8027,45978;16707,5031
BCA_N_2_20221025_100938.wav;165,4085;166,5614;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:40;7553,14047;12675,789
BCA_N_2_20221025_100938.wav;175,841;176,0568;Dolphin whistle;Carles Gallardo;2023-01-10 12:32:48;11015,6714;12486,0613
BCA_N_2_20221025_100938.wav;181,426;181,9927;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:03;7458,27661;12486,0613
BCA_N_2_20221025_100938.wav;181,9728;182,8229;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:09;7315,98082;13055,2444
BCA_N_2_20221025_100938.wav;183,8791;184,8983;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:17;7742,86819;10161,8967
BCA_N_2_20221025_100938.wav;191,0803;191,2863;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:34;10873,3756;12154,0377
BCA_N_2_20221025_100938.wav;197,3109;197,5365;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:41;11015,6714;12391,1974
BCA_N_2_20221025_100938.wav;197,8365;197,9493;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:49;9023,53032;11347,6949
BCA_N_2_20221025_100938.wav;201,7616;201,9284;Dolphin whistle;Carles Gallardo;2023-01-10 12:33:56;11205,3991;12059,1739
BCA_N_2_20221025_100938.wav;202,2326;202,3944;Dolphin whistle;Carles Gallardo;2023-01-10 12:34:02;8454,34715;11157,9672
BCA_N_2_20221025_100938.wav;203,1034;204,4378;Dolphin whistle;Carles Gallardo;2023-01-10 12:34:12;7315,98082;16375,4796
BCA_N_2_20221025_100938.wav;207,0404;207,1876;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:01;11157,9672;12154,0377
BCA_N_2_20221025_100938.wav;222,1729;222,3397;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:10;11110,5353;12438,6293
BCA_N_2_20221025_100938.wav;224,2997;225,4525;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:15;8691,50681;17940,7333
BCA_N_2_20221025_100938.wav;227,4763;227,6872;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:27;10825,9437;12154,0377
BCA_N_2_20221025_100938.wav;227,9178;228,1386;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:33;8359,48329;12059,1739
BCA_N_2_20221025_100938.wav;228,3152;229,6594;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:43;7790,30012;16897,2308
BCA_N_2_20221025_100938.wav;235,2326;235,419;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:52;10873,3756;12296,3335
BCA_N_2_20221025_100938.wav;235,7207;235,8238;Dolphin whistle;Carles Gallardo;2023-01-10 12:35:59;9355,55384;11300,263
BCA_N_2_20221025_100938.wav;240,7003;240,8622;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:05;10920,8075;11916,8781
BCA_N_2_20221025_100938.wav;241,1664;241,289;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:18;9402,98577;11632,2865
BCA_N_2_20221025_100938.wav;244,2488;244,4647;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:25;11063,1033;12154,0377
BCA_N_2_20221025_100938.wav;252,6503;253,293;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:34;5987,88676;14146,1788
BCA_N_2_20221025_100938.wav;253,4156;253,7002;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:40;6651,93379;10493,9202
BCA_N_2_20221025_100938.wav;254,2586;254,4597;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:47;11063,1033;12106,6058
BCA_N_2_20221025_100938.wav;254,7099;254,8375;Dolphin whistle;Carles Gallardo;2023-01-10 12:36:57;9070,96225;11347,6949
BCA_N_2_20221025_100938.wav;266,4401;267,8186;Dolphin whistle;Carles Gallardo;2023-01-10 12:37:24;7695,43626;16660,0712
BCA_N_2_20221025_100938.wav;268,6159;268,7876;Dolphin whistle;Carles Gallardo;2023-01-10 12:37:54;10778,5118;12296,3335
BCA_N_2_20221025_100938.wav;269,0722;269,1556;Dolphin whistle;Carles Gallardo;2023-01-10 12:38:05;9308,12191;11632,2865
BCA_N_2_20221025_100938.wav;272,9748;274,0394;Dolphin whistle;Carles Gallardo;2023-01-10 12:38:11;7695,43626;11015,6714
BCA_N_2_20221025_100938.wav;279,9274;280,9773;Dolphin whistle;Carles Gallardo;2023-01-10 12:38:20;7837,73205;11347,6949
BCA_N_2_20221025_100938.wav;295,158;295,7271;Dolphin whistle;Carles Gallardo;2023-01-10 12:38:33;8312,05136;12533,4932
BCA_N_2_20221025_101449.wav;6,825336;9,160511;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:45:57;15935,133;47665,9808
BCA_N_2_20221025_101449.wav;18,57514;18,77628;Dolphin whistle;Carles Gallardo;2023-01-10 12:46:21;11157,9672;12343,7655
BCA_N_2_20221025_101449.wav;19,00685;19,13931;Dolphin whistle;Carles Gallardo;2023-01-10 12:46:27;9165,82611;11727,1504
BCA_N_2_20221025_101449.wav;20,26274;20,61106;Dolphin whistle;Carles Gallardo;2023-01-10 12:46:36;7932,59592;8644,07488
BCA_N_2_20221025_101449.wav;25,13931;25,32082;Dolphin whistle;Carles Gallardo;2023-01-10 12:46:46;11110,5353;12296,3335
BCA_N_2_20221025_101449.wav;25,58574;25,76235;Dolphin whistle;Carles Gallardo;2023-01-10 12:46:53;8881,23453;11300,263
BCA_N_2_20221025_101449.wav;27,44759;27,82534;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:02;8264,61943;10209,3286
BCA_N_2_20221025_101449.wav;28,18837;29,16953;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:13;9782,44121;16233,1838
BCA_N_2_20221025_101449.wav;28,59555;28,8016;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:07;10968,2395;12248,9016
BCA_N_2_20221025_101449.wav;29,07142;29,24312;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:20;8501,77908;11584,8546
BCA_N_2_20221025_101449.wav;41,3118;41,73861;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:31;4564,92884;15664,0006
BCA_N_2_20221025_101449.wav;52,83155;54,15612;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:46;6794,22958;14857,6578
BCA_N_2_20221025_101449.wav;55,69419;55,89042;Dolphin whistle;Carles Gallardo;2023-01-10 12:47:53;10873,3756;12106,6058
BCA_N_2_20221025_101449.wav;64,1987;64,35078;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:02;11110,5353;11727,1504
BCA_N_2_20221025_101449.wav;65,01307;66,03348;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:09;8454,34715;15331,9771
BCA_N_2_20221025_101449.wav;70,21342;70,41456;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:17;10968,2395;12865,5167
BCA_N_2_20221025_101449.wav;83,11118;83,43497;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:30;11205,3991;17134,3905
BCA_N_2_20221025_101449.wav;83,65573;83,798;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:37;8691,50681;11489,9907
BCA_N_2_20221025_101449.wav;89,266;90,31094;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:49:59;21490,7024;50657,4412
BCA_N_2_20221025_101449.wav;89,83725;90,0531;Dolphin whistle;Carles Gallardo;2023-01-10 12:48:44;10873,3756;12106,6058
BCA_N_2_20221025_101449.wav;91,13859;92,50241;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:50:19;19674,4585;51512,1442
BCA_N_2_20221025_101449.wav;97,52852;100,1609;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:50:49;17217,1875;42537,763
BCA_N_2_20221025_101449.wav;100,7178;102,8699;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:51:10;18604,8267;26265,9653
BCA_N_2_20221025_101449.wav;104,4638;105,2921;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:52:05;16255,6467;25230,0278
BCA_N_2_20221025_101449.wav;106,3306;106,679;Dolphin whistle;Carles Gallardo;2023-01-10 12:52:26;10700,0774;18712,9177
BCA_N_2_20221025_101449.wav;106,885;106,9978;Dolphin whistle;Carles Gallardo;2023-01-10 12:52:51;8501,77908;11347,6949
BCA_N_2_20221025_101449.wav;107,7006;109,2557;Dolphin whistle;Carles Gallardo;2023-01-10 12:53:05;4185,47339;18936,8038
BCA_N_2_20221025_101449.wav;117,8314;120,7918;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:53:46;19959,2822;48572,896
BCA_N_2_20221025_101449.wav;122,1508;123,2086;Dolphin echolocation clicks;Carles Gallardo;2023-01-10 12:53:58;11856,3119;42748,8861
BCA_N_2_20221025_101449.wav;128,9675;129,1883;Dolphin whistle;Carles Gallardo;2023-01-10 12:54:56;11015,6714;12296,3335
BCA_N_2_20221025_101449.wav;133,7385;133,9298;Dolphin whistle;Carles Gallardo;2023-01-10 12:55:01;10778,5118;12059,1739
BCA_N_2_20221025_101449.wav;134,2046;134,3223;Dolphin whistle;Carles Gallardo;2023-01-10 12:55:10;9070,96225;11489,9907
BCA_N_2_20221025_101449.wav;138,5219;138,7132;Dolphin whistle;Carles Gallardo;2023-01-10 12:55:18;10873,3756;12154,0377
